timestamp,equity,drawdown_pct
2022-01-03 00:00:00+00:00,99940.00349814954,0.0
2022-01-04 00:00:00+00:00,100560.37546222818,0.0
2022-01-05 00:00:00+00:00,97484.89856989298,-3.058338712637765
2022-01-06 00:00:00+00:00,98052.56742221166,-2.4938332106352212
2022-01-07 00:00:00+00:00,97733.57738329456,-2.811045668773793
2022-01-10 00:00:00+00:00,97880.39963673922,-2.665041586380701
2022-01-11 00:00:00+00:00,97959.40528079223,-2.5864762034554234
2022-01-12 00:00:00+00:00,98166.10397217686,-2.380929346222105
2022-01-13 00:00:00+00:00,98408.72764841239,-2.139657697105546
2022-01-14 00:00:00+00:00,99078.27656017727,-1.473839865094384
2022-01-17 00:00:00+00:00,99184.82823026566,-1.367881957122563
2022-01-18 00:00:00+00:00,98676.59810765847,-1.8732799533721756
2022-01-19 00:00:00+00:00,97200.8527967905,-3.3408016328455026
2022-01-20 00:00:00+00:00,95457.65568840971,-5.074284727322964
2022-01-21 00:00:00+00:00,93577.03894626966,-6.9444216808652985
2022-01-24 00:00:00+00:00,93187.01904033698,-7.332268190128966
2022-01-25 00:00:00+00:00,94358.72063967439,-6.167095930228728
2022-01-26 00:00:00+00:00,94782.40349537606,-5.745774058910924
2022-01-27 00:00:00+00:00,95628.99024786276,-4.903904934421921
2022-01-28 00:00:00+00:00,96342.90924600622,-4.193964269560723
2022-01-31 00:00:00+00:00,93864.87410505691,-6.658190491428895
2022-02-01 00:00:00+00:00,93549.30516065723,-6.972000919193477
2022-02-02 00:00:00+00:00,95576.13362249272,-4.956467014791144
2022-02-03 00:00:00+00:00,94440.12617671501,-6.08614402778559
2022-02-04 00:00:00+00:00,96090.47040250635,-4.44499639065169
2022-02-07 00:00:00+00:00,95946.18750917757,-4.5884752635830806
2022-02-08 00:00:00+00:00,96107.61829435818,-4.427944055899546
2022-02-09 00:00:00+00:00,96515.88991363661,-4.02194754146551
2022-02-10 00:00:00+00:00,97917.56789613694,-2.6280804481322972
2022-02-11 00:00:00+00:00,95295.66376410249,-5.235373947169874
2022-02-14 00:00:00+00:00,95946.5380837221,-4.588126642624857
2022-02-15 00:00:00+00:00,98904.51309928374,-1.6466350243157235
2022-02-16 00:00:00+00:00,98926.6207507817,-1.6246505683147006
2022-02-17 00:00:00+00:00,96609.0415430264,-3.9293150020963896
2022-02-18 00:00:00+00:00,95003.32835127777,-5.526080312854154
2022-02-21 00:00:00+00:00,95003.32835127777,-5.526080312854154
2022-02-22 00:00:00+00:00,94298.00881013901,-6.227469441421684
2022-02-23 00:00:00+00:00,91997.88080691286,-8.514779917992165
2022-02-24 00:00:00+00:00,95103.47759972954,-5.426489148848024
2022-02-25 00:00:00+00:00,94510.92271374085,-6.0157420064124505
2022-02-28 00:00:00+00:00,94106.31627025848,-6.4180937693435025
2022-03-01 00:00:00+00:00,93872.85087523774,-6.650258172019619
2022-03-02 00:00:00+00:00,94318.9935951181,-6.206601594734929
2022-03-03 00:00:00+00:00,94399.68904445799,-6.126355823009266
2022-03-04 00:00:00+00:00,92627.10602415315,-7.88906107560714
2022-03-07 00:00:00+00:00,88345.72538733477,-12.146583600894967
2022-03-08 00:00:00+00:00,88295.4401620265,-12.196588610400083
2022-03-09 00:00:00+00:00,88268.83701241246,-12.223043513230103
2022-03-10 00:00:00+00:00,89292.3735987653,-11.205210612698323
2022-03-11 00:00:00+00:00,88277.02703892108,-12.214899125869804
2022-03-14 00:00:00+00:00,87015.71136519415,-13.469186083261587
2022-03-15 00:00:00+00:00,90141.84115008109,-10.36047674271109
2022-03-16 00:00:00+00:00,87554.6346868233,-12.933265926687021
2022-03-17 00:00:00+00:00,86980.92201474885,-13.503781569093242
2022-03-18 00:00:00+00:00,88639.88387359682,-11.854064320900292
2022-03-21 00:00:00+00:00,88403.5787316012,-12.089052645983045
2022-03-22 00:00:00+00:00,89488.24647805217,-11.010429240426667
2022-03-23 00:00:00+00:00,89618.94875720031,-10.880455303329306
2022-03-24 00:00:00+00:00,92886.07433657734,-7.631535871237293
2022-03-25 00:00:00+00:00,93280.87807100173,-7.23893219149796
2022-03-28 00:00:00+00:00,93271.6549636969,-7.248103902783287
2022-03-29 00:00:00+00:00,92897.79574387622,-7.619879781803451
2022-03-30 00:00:00+00:00,93567.45647186389,-6.953950756668492
2022-03-31 00:00:00+00:00,94118.65117240557,-6.405827603778391
2022-04-01 00:00:00+00:00,93767.6740680633,-6.754848878538966
2022-04-04 00:00:00+00:00,94284.24870235367,-6.241152870627376
2022-04-05 00:00:00+00:00,92708.98467356792,-7.807638697221608
2022-04-06 00:00:00+00:00,90945.47788517705,-9.561318295457855
2022-04-07 00:00:00+00:00,90259.42966350651,-10.24354349451574
2022-04-08 00:00:00+00:00,88300.08497139686,-12.191969684357884
2022-04-11 00:00:00+00:00,85372.4085911332,-15.103331507348827
2022-04-12 00:00:00+00:00,84731.6614980129,-15.740508019643151
2022-04-13 00:00:00+00:00,85018.4145559445,-15.455352901025565
2022-04-14 00:00:00+00:00,85781.50181736759,-14.696517964386214
2022-04-18 00:00:00+00:00,85683.06280040204,-14.794408427218197
2022-04-19 00:00:00+00:00,84828.57359882533,-15.64413596418196
2022-04-20 00:00:00+00:00,85428.5250637678,-15.047527745303723
2022-04-21 00:00:00+00:00,83351.12495771363,-17.113351482044315
2022-04-22 00:00:00+00:00,80957.55849083266,-19.493579733857104
2022-04-25 00:00:00+00:00,81737.39916464422,-18.718084743681306
2022-04-26 00:00:00+00:00,83562.96791003027,-16.90268903041473
2022-04-27 00:00:00+00:00,84001.36123071033,-16.46673866858983
2022-04-28 00:00:00+00:00,83031.76641009316,-17.430930395361344
2022-04-29 00:00:00+00:00,87047.73647759271,-13.437339431684004
2022-05-02 00:00:00+00:00,88884.12790723762,-11.611181343864729
2022-05-03 00:00:00+00:00,88733.30578720618,-11.76116300347786
2022-05-04 00:00:00+00:00,88319.72468945845,-12.17243940916617
2022-05-05 00:00:00+00:00,88658.63418535837,-11.835418495767513
2022-05-06 00:00:00+00:00,87601.58868101516,-12.886573584921146
2022-05-09 00:00:00+00:00,86824.75435257691,-13.65907898266604
2022-05-10 00:00:00+00:00,88265.52843387432,-12.226333654623211
2022-05-11 00:00:00+00:00,89364.51010570889,-11.133476088426708
2022-05-12 00:00:00+00:00,88171.81853709384,-12.319521350422614
2022-05-13 00:00:00+00:00,89196.876438646,-11.300175612262375
2022-05-16 00:00:00+00:00,90264.95644127413,-10.238047514869464
2022-05-17 00:00:00+00:00,92647.95665595094,-7.868326634529376
2022-05-18 00:00:00+00:00,93948.48602594264,-6.575044500275418
2022-05-19 00:00:00+00:00,93668.16251239405,-6.853805903323174
2022-05-20 00:00:00+00:00,94597.46032971489,-5.929686623687125
2022-05-23 00:00:00+00:00,94950.76463121282,-5.578351120141168
2022-05-24 00:00:00+00:00,96840.092557691,-3.699551525575373
2022-05-25 00:00:00+00:00,98525.95916850994,-2.0230794528829033
2022-05-26 00:00:00+00:00,97621.68932788484,-2.9223102249127497
2022-05-27 00:00:00+00:00,96123.04386335512,-4.412604446310741
2022-05-30 00:00:00+00:00,96056.16616056906,-4.479109471255871
2022-05-31 00:00:00+00:00,95925.51380334151,-4.609033764623904
2022-06-01 00:00:00+00:00,96019.41738986316,-4.515653458424762
2022-06-02 00:00:00+00:00,99021.92606449431,-1.529876346087966
2022-06-03 00:00:00+00:00,98831.74870053977,-1.7189939414433808
2022-06-06 00:00:00+00:00,98548.38490008487,-2.000778689314897
2022-06-07 00:00:00+00:00,98763.97192296955,-1.7863930310536569
2022-06-08 00:00:00+00:00,98111.71408666372,-2.435016142600044
2022-06-09 00:00:00+00:00,97118.91819496121,-3.4222796518491805
2022-06-10 00:00:00+00:00,93857.03767549343,-6.6659832522727775
2022-06-13 00:00:00+00:00,89652.69711796472,-10.846895006234869
2022-06-14 00:00:00+00:00,89794.56398415616,-10.705818697063041
2022-06-15 00:00:00+00:00,91051.1834554758,-9.456201772361295
2022-06-16 00:00:00+00:00,91863.46851925903,-8.648443189470623
2022-06-17 00:00:00+00:00,92789.41350635292,-7.727658056322728
2022-06-20 00:00:00+00:00,93213.73996273584,-7.3056961708062085
2022-06-21 00:00:00+00:00,92675.153640462,-7.841281205963657
2022-06-22 00:00:00+00:00,92889.9100069071,-7.627721575286095
2022-06-23 00:00:00+00:00,92900.67027961108,-7.617021264498158
2022-06-24 00:00:00+00:00,94190.37018423795,-6.334508248114979
2022-06-27 00:00:00+00:00,93872.08944202164,-6.651015362128154
2022-06-28 00:00:00+00:00,90578.85360089157,-9.925899555820383
2022-06-29 00:00:00+00:00,90016.09430459866,-10.485522860433328
2022-06-30 00:00:00+00:00,88772.61291237449,-11.72207491834727
2022-07-01 00:00:00+00:00,88850.1876207093,-11.64493249721148
2022-07-04 00:00:00+00:00,88836.85787020033,-11.658187967318568
2022-07-05 00:00:00+00:00,89202.97339897725,-11.294112627410513
2022-07-06 00:00:00+00:00,88553.01217613592,-11.940451923434193
2022-07-07 00:00:00+00:00,88513.16265488125,-11.980079382134
2022-07-08 00:00:00+00:00,88506.85248400945,-11.986354389404807
2022-07-11 00:00:00+00:00,88453.76916203156,-12.039141903108774
2022-07-12 00:00:00+00:00,88091.2203370712,-12.399670414755537
2022-07-13 00:00:00+00:00,87829.64469806172,-12.659788416311446
2022-07-14 00:00:00+00:00,87685.2533414985,-12.803375148062923
2022-07-15 00:00:00+00:00,87962.96999874091,-12.527206074542773
2022-07-18 00:00:00+00:00,87113.64172242646,-13.371801445642472
2022-07-19 00:00:00+00:00,87777.17214782328,-12.71196856181831
2022-07-20 00:00:00+00:00,87047.45652750331,-13.43761782174382
2022-07-21 00:00:00+00:00,86914.02238702589,-13.570308396797948
2022-07-22 00:00:00+00:00,86887.95447875316,-13.596231040933782
2022-07-25 00:00:00+00:00,86825.16127221308,-13.658674330600762
2022-07-26 00:00:00+00:00,86359.40124382603,-14.12183889840013
2022-07-27 00:00:00+00:00,90476.57988265541,-10.027603350944513
2022-07-28 00:00:00+00:00,89560.87363109643,-10.938206804193285
2022-07-29 00:00:00+00:00,89534.00290451503,-10.96492779291065
2022-08-01 00:00:00+00:00,89546.56745830284,-10.952433255444905
2022-08-02 00:00:00+00:00,89628.22589977444,-10.871229857887721
2022-08-03 00:00:00+00:00,89232.20646547253,-11.26504246298351
2022-08-04 00:00:00+00:00,88559.75628759828,-11.93374539371872
2022-08-05 00:00:00+00:00,88875.84171809557,-11.619421357989534
2022-08-08 00:00:00+00:00,88835.86024850035,-11.659180029744142
2022-08-09 00:00:00+00:00,87777.11302403364,-12.71202735613901
2022-08-10 00:00:00+00:00,89171.04614172444,-11.325861969142837
2022-08-11 00:00:00+00:00,89354.80851046316,-11.143123621265694
2022-08-12 00:00:00+00:00,90397.16345808461,-10.106577225301837
2022-08-15 00:00:00+00:00,89889.23933873382,-10.611670923506622
2022-08-16 00:00:00+00:00,89889.23933873382,-10.611670923506622
2022-08-17 00:00:00+00:00,89835.32690935412,-10.665282924388586
2022-08-18 00:00:00+00:00,90470.69876258507,-10.033451698311257
2022-08-19 00:00:00+00:00,90389.31921510745,-10.114377756018945
2022-08-22 00:00:00+00:00,88338.50332719958,-12.15376541590112
2022-08-23 00:00:00+00:00,88429.6350750166,-12.063141502259056
2022-08-24 00:00:00+00:00,88410.40536399945,-12.082264055181879
2022-08-25 00:00:00+00:00,89233.73938194507,-11.26351808873024
2022-08-26 00:00:00+00:00,91228.4460657421,-9.279926962873441
2022-08-29 00:00:00+00:00,90020.7946507494,-10.480848707090985
2022-08-30 00:00:00+00:00,89388.93913572081,-11.109183189857442
2022-08-31 00:00:00+00:00,88322.92648643377,-12.169255454292694
2022-09-01 00:00:00+00:00,86451.74205819966,-14.030012655758151
2022-09-02 00:00:00+00:00,85933.92882514631,-14.54494036030699
2022-09-05 00:00:00+00:00,85933.92882514631,-14.54494036030699
2022-09-06 00:00:00+00:00,85908.14628181119,-14.57057922970919
2022-09-07 00:00:00+00:00,85564.41214960284,-14.912397893997554
2022-09-08 00:00:00+00:00,84971.82178654739,-15.501686030931804
2022-09-09 00:00:00+00:00,84959.07388792117,-15.514362891541778
2022-09-12 00:00:00+00:00,84876.48537617785,-15.596491176528481
2022-09-13 00:00:00+00:00,84774.7039988816,-15.697705374296156
2022-09-14 00:00:00+00:00,84981.78274576858,-15.491780579430248
2022-09-15 00:00:00+00:00,84930.81363762454,-15.542465660815196
2022-09-16 00:00:00+00:00,84546.06820121132,-15.925067092686074
2022-09-19 00:00:00+00:00,84266.65323373931,-16.20292501255528
2022-09-20 00:00:00+00:00,84086.60120555125,-16.38197369585668
2022-09-21 00:00:00+00:00,83935.4525503668,-16.532280070996684
2022-09-22 00:00:00+00:00,84568.79691239019,-15.902465037876324
2022-09-23 00:00:00+00:00,83962.52113821029,-16.505362323604565
2022-09-26 00:00:00+00:00,83827.47807090823,-16.639652859694277
2022-09-27 00:00:00+00:00,83726.24202235947,-16.740324767573924
2022-09-28 00:00:00+00:00,82561.5550554845,-17.898521484244345
2022-09-29 00:00:00+00:00,82839.00417957045,-17.62261845304478
2022-09-30 00:00:00+00:00,82407.13711620163,-18.052078925307068
2022-10-03 00:00:00+00:00,82306.8391633082,-18.151817965095262
2022-10-04 00:00:00+00:00,80736.58373284427,-19.713323103919787
2022-10-05 00:00:00+00:00,80548.9259247885,-19.89993518367107
2022-10-06 00:00:00+00:00,80392.27896984704,-20.05570921914124
2022-10-07 00:00:00+00:00,78031.30889705023,-22.403522721173786
2022-10-10 00:00:00+00:00,76921.18512919697,-23.507460293752004
2022-10-11 00:00:00+00:00,76187.98266981877,-24.23657696222904
2022-10-12 00:00:00+00:00,76190.26527864946,-24.234307073298933
2022-10-13 00:00:00+00:00,77259.42932765056,-23.171100970411317
2022-10-14 00:00:00+00:00,79489.14298518063,-20.95381245365595
2022-10-17 00:00:00+00:00,81012.45415564044,-19.438989976653577
2022-10-18 00:00:00+00:00,80622.8518450746,-19.82642121761208
2022-10-19 00:00:00+00:00,80586.58304539394,-19.862487908407488
2022-10-20 00:00:00+00:00,80500.91101352268,-19.947682530521284
2022-10-21 00:00:00+00:00,80942.54530190563,-19.508509261375295
2022-10-24 00:00:00+00:00,81387.77127659583,-19.065764320692935
2022-10-25 00:00:00+00:00,80450.50637927168,-19.997806283559505
2022-10-26 00:00:00+00:00,79916.73073539829,-20.528607447954407
2022-10-27 00:00:00+00:00,80226.77197512996,-20.22029392157132
2022-10-28 00:00:00+00:00,80342.11420609165,-20.1055944383688
2022-10-31 00:00:00+00:00,80995.33472348344,-19.456014010303335
2022-11-01 00:00:00+00:00,79993.7275869842,-20.452039663444864
2022-11-02 00:00:00+00:00,78173.78029589842,-22.261845248120082
2022-11-03 00:00:00+00:00,77043.10200758255,-23.386222800529456
2022-11-04 00:00:00+00:00,77802.70717709107,-22.630850551751568
2022-11-07 00:00:00+00:00,77242.39832537586,-23.188037066956724
2022-11-08 00:00:00+00:00,77645.11544345129,-22.787564101114732
2022-11-09 00:00:00+00:00,76973.09193737453,-23.4558427376928
2022-11-10 00:00:00+00:00,83446.73157773509,-17.018277632546443
2022-11-11 00:00:00+00:00,80628.36164808905,-19.820942118126705
2022-11-14 00:00:00+00:00,80490.04496522798,-19.95848802746255
2022-11-15 00:00:00+00:00,81511.07016887658,-18.943152514885718
2022-11-16 00:00:00+00:00,82296.42248898812,-18.162176592210766
2022-11-17 00:00:00+00:00,82588.99425375182,-17.87123519166518
2022-11-18 00:00:00+00:00,82285.82603577907,-18.17271399639242
2022-11-21 00:00:00+00:00,81811.07475129886,-18.644819716262706
2022-11-22 00:00:00+00:00,83315.84191030623,-17.148437913698157
2022-11-23 00:00:00+00:00,83319.73729804202,-17.14456423311782
2022-11-24 00:00:00+00:00,83048.16648087217,-17.414621714428502
2022-11-25 00:00:00+00:00,83160.62641436719,-17.302788467010622
2022-11-28 00:00:00+00:00,82238.95615570102,-18.2193226927727
2022-11-29 00:00:00+00:00,81616.31475147407,-18.838494410623753
2022-11-30 00:00:00+00:00,85619.70171222308,-14.85741643398798
2022-12-01 00:00:00+00:00,85122.78259761495,-15.351566453142173
2022-12-02 00:00:00+00:00,84606.94256705458,-15.864531950923288
2022-12-05 00:00:00+00:00,83510.15580356745,-16.95520683995956
2022-12-06 00:00:00+00:00,81920.57699035133,-18.53592768145362
2022-12-07 00:00:00+00:00,81601.16664404902,-18.853558104802914
2022-12-08 00:00:00+00:00,81642.21651194758,-18.81273698842395
2022-12-09 00:00:00+00:00,81488.73049088017,-18.96536770441114
2022-12-12 00:00:00+00:00,82407.75850221951,-18.051461001979884
2022-12-13 00:00:00+00:00,82971.14074339115,-17.4912182238657
2022-12-14 00:00:00+00:00,82699.47500745158,-17.761370095008644
2022-12-15 00:00:00+00:00,81957.03780987361,-18.499670040852457
2022-12-16 00:00:00+00:00,81011.42194572135,-19.440016434554465
2022-12-19 00:00:00+00:00,79875.89178817457,-20.56921881901981
2022-12-20 00:00:00+00:00,79786.36589332795,-20.658245828351372
2022-12-21 00:00:00+00:00,80727.56125999607,-19.722295298789515
2022-12-22 00:00:00+00:00,80661.88736971199,-19.787603219510984
2022-12-23 00:00:00+00:00,80458.00056119665,-19.99035386316975
2022-12-26 00:00:00+00:00,80606.14143326484,-19.843038510191736
2022-12-27 00:00:00+00:00,78787.50415283168,-21.65154138428479
2022-12-28 00:00:00+00:00,77954.42142026543,-22.47998174037631
2022-12-29 00:00:00+00:00,79855.79551464977,-20.589203105506837
2022-12-30 00:00:00+00:00,79756.97966968408,-20.687468296454536
2023-01-02 00:00:00+00:00,79733.05835557345,-20.711256308383376
2023-01-03 00:00:00+00:00,79303.8344989793,-21.138088303213554
2023-01-04 00:00:00+00:00,79906.72690851422,-20.538555528237612
2023-01-05 00:00:00+00:00,79065.25342977856,-21.375339872834388
2023-01-06 00:00:00+00:00,80792.89917468275,-19.657321481432177
2023-01-09 00:00:00+00:00,81443.31723680609,-19.010527891875974
2023-01-10 00:00:00+00:00,82228.9146287429,-18.22930826304524
2023-01-11 00:00:00+00:00,83437.46395246274,-17.027493613721678
2023-01-12 00:00:00+00:00,84164.90819981603,-16.30410306947443
2023-01-13 00:00:00+00:00,85227.89887410167,-15.247035940001641
2023-01-16 00:00:00+00:00,85352.20831342283,-15.123419218455226
2023-01-17 00:00:00+00:00,85139.96645730372,-15.33447835098486
2023-01-18 00:00:00+00:00,85511.46552855698,-14.965049468539204
2023-01-19 00:00:00+00:00,84622.00683624957,-15.849551627783331
2023-01-20 00:00:00+00:00,82429.49055790601,-18.02985004877231
2023-01-23 00:00:00+00:00,84048.36076067739,-16.420001044798138
2023-01-24 00:00:00+00:00,84191.89671891138,-16.277264944645154
2023-01-25 00:00:00+00:00,83452.06014378647,-17.01297876007616
2023-01-26 00:00:00+00:00,83344.68658322682,-17.11975397851194
2023-01-27 00:00:00+00:00,81568.671009254,-18.885872656777934
2023-01-30 00:00:00+00:00,83549.19844479549,-16.916381764925216
2023-01-31 00:00:00+00:00,82424.08057785215,-18.035229881563307
2023-02-01 00:00:00+00:00,80610.70559199921,-19.838499785357634
2023-02-02 00:00:00+00:00,79351.57227182084,-21.090616550426123
2023-02-03 00:00:00+00:00,80610.99568515213,-19.838211308756804
2023-02-06 00:00:00+00:00,80827.10947813414,-19.623301815839113
2023-02-07 00:00:00+00:00,79401.39831839556,-21.041068160868413
2023-02-08 00:00:00+00:00,80265.58228060132,-20.18169988759625
2023-02-09 00:00:00+00:00,80864.51499321057,-19.58610474402578
2023-02-10 00:00:00+00:00,82009.30639716239,-18.447692721706098
2023-02-13 00:00:00+00:00,82491.15984388602,-17.96852441658713
2023-02-14 00:00:00+00:00,81059.5784404036,-19.39212829326532
2023-02-15 00:00:00+00:00,81663.78268928283,-18.791290989205944
2023-02-16 00:00:00+00:00,81059.47694981178,-19.39222921829802
2023-02-17 00:00:00+00:00,80410.70925692924,-20.037381635341468
2023-02-20 00:00:00+00:00,80410.70925692924,-20.037381635341468
